PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,AIRLINE_ID,AIRLINE_ID,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
8,21,0,872,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,13244,1324402,33244,MEM,"Memphis, TN",TN,47,Tennessee,54,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
9,0,0,1250,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11481,1148102,31481,ECP,"Panama City, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
11,0,0,1023,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12206,1220603,32206,HRL,"Harlingen/San Benito, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
11,0,0,218,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,15177,1517702,35177,TEX,"Telluride, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
11,0,0,1085,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11267,1126702,31267,DAY,"Dayton, OH",OH,39,Ohio,44,2017,2,6,3,F
13,0,0,90,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11233,1123302,31233,CYS,"Cheyenne, WY",WY,56,Wyoming,88,2017,2,6,1,F
13,0,0,218,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15177,1517702,35177,TEX,"Telluride, CO",CO,8,Colorado,82,2017,2,6,1,F
13,0,0,804,LF,21635,21635,1189,D,LF,CFM Inc d/b/a Contour Airlines,1,6,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
14,0,0,896,LF,21635,21635,1189,D,LF,CFM Inc d/b/a Contour Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13342,1334205,33342,MKE,"Milwaukee, WI",WI,55,Wisconsin,45,2017,2,6,2,L
14,0,0,90,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,11233,1123302,31233,CYS,"Cheyenne, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
14,0,0,1506,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,15304,1530402,33195,TPA,"Tampa, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
15,0,0,1049,09Q,21161,21161,1130,D,09Q,"Swift Air, LLC",1,1,10747,1074702,30747,BRO,"Brownsville, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,L
16,0,0,655,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,2,F
16,40,0,563,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13158,1315803,33158,MAF,"Midland/Odessa, TX",TX,48,Texas,74,2017,2,6,2,F
17,0,0,1546,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,2017,2,6,4,F
18,165,0,456,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12896,1289605,32896,LBB,"Lubbock, TX",TX,48,Texas,74,2017,2,6,1,F
20,0,0,771,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
20,0,0,150,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,10558,1055803,30558,BFF,"Scottsbluff, NE",NE,31,Nebraska,65,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
20,0,0,541,09Q,21161,21161,1130,D,09Q,"Swift Air, LLC",1,1,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
21,0,0,957,09Q,21161,21161,1130,D,09Q,"Swift Air, LLC",1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,2017,2,6,2,L
22,0,0,889,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11503,1150303,31503,EGE,"Eagle, CO",CO,8,Colorado,82,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,2017,2,6,2,L
27,0,0,954,GL,20402,20402,6690,D,GL,Miami Air International,2,2,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,2017,2,6,2,L
27,0,0,1679,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
29,0,0,1679,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14027,1402702,34027,PBI,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,2017,2,6,4,F
29,0,0,1737,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14307,1430702,30721,PVD,"Providence, RI",RI,44,Rhode Island,15,2017,2,6,4,F
30,0,0,595,09Q,21161,21161,1130,D,09Q,"Swift Air, LLC",1,1,10466,1046602,30466,AZA,"Phoenix, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
31,0,0,420,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,14081,1408102,34081,PGA,"Page, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
33,0,0,420,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,2017,2,6,1,F
34,0,0,406,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
35,0,0,488,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11315,1131502,31315,DIK,"Dickinson, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,L
35,0,0,391,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
35,114,0,1359,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
36,0,0,420,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14081,1408102,34081,PGA,"Page, AZ",AZ,4,Arizona,81,2017,2,6,1,F
36,0,0,804,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,14570,1457002,34570,RNO,"Reno, NV",NV,32,Nevada,85,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
37,0,0,557,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,14237,1423703,34237,PRC,"Prescott, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
38,0,0,889,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,15016,1501603,31123,STL,"St. Louis, MO",MO,29,Missouri,64,11503,1150303,31503,EGE,"Eagle, CO",CO,8,Colorado,82,2017,2,6,2,L
39,0,0,0,KS,20225,20225,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
40,0,0,519,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10409,1040903,30409,ATY,"Watertown, SD",SD,46,South Dakota,67,2017,2,6,2,F
40,0,0,557,ZK,20358,20358,6932,D,ZK,Great Lakes Airlines,1,6,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14237,1423703,34237,PRC,"Prescott, AZ",AZ,4,Arizona,81,2017,2,6,2,F
43,0,0,230,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,2017,2,6,1,F
43,0,0,1015,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
43,0,0,488,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11315,1131502,31315,DIK,"Dickinson, ND",ND,38,North Dakota,66,2017,2,6,1,L
44,0,0,722,MQ,20398,20398,6820,D,MQ,Envoy Air,3,3,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,2,F
45,0,0,250,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,2017,2,6,1,F
45,0,0,391,09Q,21161,21161,1130,D,09Q,"Swift Air, LLC",1,1,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2017,2,6,1,L
45,0,0,391,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11097,1109702,31097,COD,"Cody, WY",WY,56,Wyoming,88,2017,2,6,1,F
46,0,0,580,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11109,1110902,30189,COS,"Colorado Springs, CO",CO,8,Colorado,82,15376,1537602,30436,TUS,"Tucson, AZ",AZ,4,Arizona,81,2017,2,6,2,F
47,0,0,250,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11413,1141304,30285,DRO,"Durango, CO",CO,8,Colorado,82,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
48,0,0,230,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11122,1112203,31122,CPR,"Casper, WY",WY,56,Wyoming,88,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
48,1,0,722,MQ,20398,20398,6820,D,MQ,Envoy Air,3,3,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,11298,1129804,30194,DFW,"Dallas/Fort Worth, TX",TX,48,Texas,74,2017,2,6,2,F
48,0,0,2733,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2017,2,6,6,F
49,0,0,436,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,2017,2,6,1,L
49,0,0,886,EV,20366,20366,6085,D,EV,ExpressJet Airlines Inc.,3,3,12266,1226603,31453,IAH,"Houston, TX",TX,48,Texas,74,12012,1201203,32012,GUC,"Gunnison, CO",CO,8,Colorado,82,2017,2,6,2,F
49,0,0,436,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,2017,2,6,1,L
50,0,0,391,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,2017,2,6,1,L
52,0,0,391,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,14869,1486903,34614,SLC,"Salt Lake City, UT",UT,49,Utah,87,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,L
52,0,0,420,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,12278,1227803,30928,ICT,"Wichita, KS",KS,20,Kansas,62,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
54,0,0,991,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,2017,2,6,2,F
54,0,0,1546,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
55,0,0,991,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
55,0,0,1015,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11986,1198603,31986,GRR,"Grand Rapids, MI",MI,26,Michigan,43,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,3,F
56,0,0,1558,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,14100,1410002,34100,PHL,"Philadelphia, PA",PA,42,Pennsylvania,23,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,L
58,10064,0,541,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,13341,1334102,33198,MKC,"Kansas City, MO",MO,29,Missouri,64,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
58,0,0,771,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12992,1299204,32600,LIT,"Little Rock, AR",AR,5,Arkansas,71,2017,2,6,2,F
59,0,0,1024,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14747,1474703,30559,SEA,"Seattle, WA",WA,53,Washington,93,2017,2,6,3,F
60,0,0,589,YX,20452,20452,6003,D,YX,Republic Airlines,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11423,1142304,31423,DSM,"Des Moines, IA",IA,19,Iowa,61,2017,2,6,2,F
61,0,0,967,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,14771,1477102,32457,SFO,"San Francisco, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
62,0,0,602,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,4,Arizona,81,2017,2,6,2,L
62,0,0,1199,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10397,1039705,30397,ATL,"Atlanta, GA",GA,13,Georgia,34,2017,2,6,3,L
62,0,0,957,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13796,1379604,32457,OAK,"Oakland, CA",CA,6,California,91,2017,2,6,2,F
63,188,0,1359,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,2017,2,6,3,F
65,0,0,1546,NK,20416,20416,6830,D,NK,Spirit Air Lines,3,3,13204,1320402,31454,MCO,"Orlando, FL",FL,12,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
65,0,0,1754,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,4,F
65,0,0,888,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,2017,2,6,2,F
67,0,0,846,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
67,0,0,1620,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12953,1295302,31703,LGA,"New York, NY",NY,36,New York,22,2017,2,6,4,F
68,0,0,846,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14908,1490803,32575,SNA,"Santa Ana, CA",CA,6,California,91,2017,2,6,2,F
69,0,0,406,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12441,1244102,32441,JAC,"Jackson, WY",WY,56,Wyoming,88,2017,2,6,1,F
69,0,0,775,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10423,1042302,30423,AUS,"Austin, TX",TX,48,Texas,74,2017,2,6,2,F
70,0,0,541,G7,20500,20500,7041,D,G7,GoJet Airlines LLC d/b/a United Express,2,2,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15370,1537002,34653,TUL,"Tulsa, OK",OK,40,Oklahoma,73,2017,2,6,2,F
70,10064,0,1201,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11042,1104203,30647,CLE,"Cleveland, OH",OH,39,Ohio,44,2017,2,6,3,L
73,0,0,557,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,15041,1504102,35041,SUN,"Sun Valley/Hailey/Ketchum, ID",ID,16,Idaho,83,2017,2,6,2,F
75,0,0,576,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,2017,2,6,2,F
76,0,0,991,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,14057,1405702,34057,PDX,"Portland, OR",OR,41,Oregon,92,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
76,0,0,853,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,2017,2,6,2,F
82,0,0,1754,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10721,1072102,30721,BOS,"Boston, MA",MA,25,Massachusetts,13,2017,2,6,4,F
90,0,0,1250,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11481,1148102,31481,ECP,"Panama City, FL",FL,12,Florida,33,2017,2,6,3,F
90,0,0,456,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,12896,1289605,32896,LBB,"Lubbock, TX",TX,48,Texas,74,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,1,F
91,13,0,853,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,14679,1467903,33570,SAN,"San Diego, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
91,0,0,2733,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,14843,1484304,34819,SJU,"San Juan, PR",PR,72,Puerto Rico,3,2017,2,6,6,F
92,0,0,792,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,14814,1481402,30476,SHV,"Shreveport, LA",LA,22,Louisiana,72,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
93,0,0,170,4B,21599,21599,1177,D,4B,Boutique Air,1,6,10272,1027203,30272,ALS,"Alamosa, CO",CO,8,Colorado,82,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,2017,2,6,1,F
94,0,0,632,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,L
96,0,0,1100,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,13930,1393004,30977,ORD,"Chicago, IL",IL,17,Illinois,41,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8,Colorado,82,2017,2,6,3,F
97,0,0,637,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,11719,1171902,31719,FNL,"Fort Collins/Loveland, CO",CO,8,Colorado,82,2017,2,6,2,L
97,0,0,637,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,11719,1171902,31719,FNL,"Fort Collins/Loveland, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,2017,2,6,2,L
99,60,0,563,WN,19393,19393,6725,D,WN,Southwest Airlines Co.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11540,1154003,30615,ELP,"El Paso, TX",TX,48,Texas,74,2017,2,6,2,F
100,0,0,455,AX,20237,20237,6904,D,AX,Trans States Airlines,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10620,1062002,30620,BIL,"Billings, MT",MT,30,Montana,84,2017,2,6,1,F
101,0,0,862,DL,19790,19790,1260,D,DL,Delta Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12892,1289205,32575,LAX,"Los Angeles, CA",CA,6,California,91,2017,2,6,2,F
105,0,0,598,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,2017,2,6,2,L
106,0,0,292,KS,20225,20225,6975,D,KS,Peninsula Airways Inc.,1,5,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,11283,1128302,31283,DDC,"Dodge City, KS",KS,20,Kansas,62,2017,2,6,1,F
106,0,0,598,SY,20422,20422,6795,D,SY,Sun Country Airlines d/b/a MN Airlines,2,2,10590,1059004,30590,IFP,"Bullhead City, AZ",AZ,4,Arizona,81,14288,1428803,34288,PUB,"Pueblo, CO",CO,8,Colorado,82,2017,2,6,2,L
111,0,0,819,AA,19805,19805,0A050,D,AA,American Airlines Inc.,3,3,13891,1389101,32575,ONT,"Ontario, CA",CA,6,California,91,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
114,0,0,170,4B,21599,21599,1177,D,4B,Boutique Air,1,6,10140,1014003,30140,ABQ,"Albuquerque, NM",NM,35,New Mexico,86,10272,1027203,30272,ALS,"Alamosa, CO",CO,8,Colorado,82,2017,2,6,1,F
115,0,0,1359,UA,19977,19977,0A875,D,UA,United Air Lines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10792,1079204,30792,BUF,"Buffalo, NY",NY,36,New York,22,2017,2,6,3,F
115,0,0,456,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,12896,1289605,32896,LBB,"Lubbock, TX",TX,48,Texas,74,2017,2,6,1,F
119,0,0,359,OO,20304,20304,6700,D,OO,SkyWest Airlines Inc.,3,3,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,10279,1027903,30279,AMA,"Amarillo, TX",TX,48,Texas,74,2017,2,6,1,F
121,0,0,576,AJQ,20354,20354,6081,D,AJQ,Aerodynamics Inc. d/b/a SkyValue d/b/a SkyValue Airways,1,5,12389,1238902,32389,ISN,"Williston, ND",ND,38,North Dakota,66,11292,1129202,30325,DEN,"Denver, CO",CO,8,Colorado,82,2017,2,6,2,F
